"","Date","Site.Name","COUNTY","mean_lat","mean_lon","Month","Year","Ozone","PM2.5"
"1681",2018-05-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,23,18
"1682",2018-05-18,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,26,19
"1683",2018-05-19,"Bryson City","Swain",35.434767,-83.442133,5,2018,37,36
"1684",2018-05-19,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2018,22,15
"1685",2018-05-19,"Clemmons Middle","Forsyth",36.026,-80.342,5,2018,34,26
"1686",2018-05-19,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2018,21,5
"1687",2018-05-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2018,47,NA
"1688",2018-05-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2018,39,23
"1689",2018-05-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2018,34,23
"1690",2018-05-19,"Leggett","Edgecombe",35.988278,-77.5843,5,2018,20,8
"1691",2018-05-19,"Linville Falls","Avery",35.972347,-81.933072,5,2018,37,NA
"1692",2018-05-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,26,13
"1693",2018-05-19,"Millbrook School","Wake",35.856111,-78.574167,5,2018,19,13.5
"1694",2018-05-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,22,10
"1695",2018-05-19,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,19,11
"1696",2018-05-20,"Bryson City","Swain",35.434767,-83.442133,5,2018,32,38
"1697",2018-05-20,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2018,29,0
"1698",2018-05-20,"Clemmons Middle","Forsyth",36.026,-80.342,5,2018,42,36
"1699",2018-05-20,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2018,31,26.5
"1700",2018-05-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2018,51,28
"1701",2018-05-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2018,41,29
"1702",2018-05-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2018,44,33
"1703",2018-05-20,"Leggett","Edgecombe",35.988278,-77.5843,5,2018,NA,25
"1704",2018-05-20,"Linville Falls","Avery",35.972347,-81.933072,5,2018,36,22
"1705",2018-05-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,45,34
"1706",2018-05-20,"Millbrook School","Wake",35.856111,-78.574167,5,2018,29,32
"1707",2018-05-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,30,21
"1708",2018-05-20,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,25,31
"1709",2018-05-21,"Bryson City","Swain",35.434767,-83.442133,5,2018,29,25
"1710",2018-05-21,"Clemmons Middle","Forsyth",36.026,-80.342,5,2018,42,38
"1711",2018-05-21,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2018,38,35
"1712",2018-05-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2018,40,23
"1713",2018-05-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2018,41,36
"1714",2018-05-21,"Leggett","Edgecombe",35.988278,-77.5843,5,2018,40,35
"1715",2018-05-21,"Linville Falls","Avery",35.972347,-81.933072,5,2018,41,NA
"1716",2018-05-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,40,33
"1717",2018-05-21,"Millbrook School","Wake",35.856111,-78.574167,5,2018,46,41
"1718",2018-05-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,40,31
"1719",2018-05-21,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,41,33
"1720",2018-05-22,"Bryson City","Swain",35.434767,-83.442133,5,2018,25,22
"1721",2018-05-22,"Clemmons Middle","Forsyth",36.026,-80.342,5,2018,37,33
"1722",2018-05-22,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2018,29,34
"1723",2018-05-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2018,36,NA
"1724",2018-05-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2018,33,27
"1725",2018-05-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2018,37,33
"1726",2018-05-22,"Leggett","Edgecombe",35.988278,-77.5843,5,2018,31,33
"1727",2018-05-22,"Linville Falls","Avery",35.972347,-81.933072,5,2018,30,NA
"1728",2018-05-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,40,37
"1729",2018-05-22,"Millbrook School","Wake",35.856111,-78.574167,5,2018,27,39
"1730",2018-05-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,29,33
"1731",2018-05-22,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,28,27
"1732",2018-05-23,"Bryson City","Swain",35.434767,-83.442133,5,2018,36,15
"1733",2018-05-23,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2018,29,NA
"1734",2018-05-23,"Clemmons Middle","Forsyth",36.026,-80.342,5,2018,40,28
"1735",2018-05-23,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2018,42,28
"1736",2018-05-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2018,48,18
"1737",2018-05-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2018,40,17.5
"1738",2018-05-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2018,40,25.5
"1739",2018-05-23,"Leggett","Edgecombe",35.988278,-77.5843,5,2018,35,27
"1740",2018-05-23,"Linville Falls","Avery",35.972347,-81.933072,5,2018,37,23
"1741",2018-05-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,43,28
"1742",2018-05-23,"Millbrook School","Wake",35.856111,-78.574167,5,2018,38,29.3333333333333
"1743",2018-05-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,36,25
"1744",2018-05-23,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,31,33
"1745",2018-05-24,"Bryson City","Swain",35.434767,-83.442133,5,2018,37,33
"1746",2018-05-24,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2018,43,NA
"1747",2018-05-24,"Clemmons Middle","Forsyth",36.026,-80.342,5,2018,51,38
"1748",2018-05-24,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2018,45,35
"1749",2018-05-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2018,40,NA
"1750",2018-05-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2018,39,35
"1751",2018-05-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2018,48,32
"1752",2018-05-24,"Leggett","Edgecombe",35.988278,-77.5843,5,2018,45,28
"1753",2018-05-24,"Linville Falls","Avery",35.972347,-81.933072,5,2018,41,NA
"1754",2018-05-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,42,29
"1755",2018-05-24,"Millbrook School","Wake",35.856111,-78.574167,5,2018,47,34.5
"1756",2018-05-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,48,20
"1757",2018-05-24,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,46,31
"1758",2018-05-25,"Bryson City","Swain",35.434767,-83.442133,5,2018,26,15
"1759",2018-05-25,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2018,42,NA
"1760",2018-05-25,"Clemmons Middle","Forsyth",36.026,-80.342,5,2018,32,37
"1761",2018-05-25,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2018,47,39
"1762",2018-05-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2018,30,NA
"1763",2018-05-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2018,27,24
"1764",2018-05-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2018,33,32
"1765",2018-05-25,"Leggett","Edgecombe",35.988278,-77.5843,5,2018,48,36
"1766",2018-05-25,"Linville Falls","Avery",35.972347,-81.933072,5,2018,35,NA
"1767",2018-05-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,33,31
"1768",2018-05-25,"Millbrook School","Wake",35.856111,-78.574167,5,2018,48,39
"1769",2018-05-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,48,33
"1770",2018-05-25,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,45,36
"1771",2018-05-26,"Bryson City","Swain",35.434767,-83.442133,5,2018,29,10
"1772",2018-05-26,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2018,19,NA
"1773",2018-05-26,"Clemmons Middle","Forsyth",36.026,-80.342,5,2018,28,24
"1774",2018-05-26,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2018,23,26.5
"1775",2018-05-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2018,34,7
"1776",2018-05-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2018,28,27
"1777",2018-05-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2018,30,21.6666666666667
"1778",2018-05-26,"Leggett","Edgecombe",35.988278,-77.5843,5,2018,24,21
"1779",2018-05-26,"Linville Falls","Avery",35.972347,-81.933072,5,2018,23,9
"1780",2018-05-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,28,23
"1781",2018-05-26,"Millbrook School","Wake",35.856111,-78.574167,5,2018,23,27.3333333333333
"1782",2018-05-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,23,21
"1783",2018-05-26,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,24,27
"1784",2018-05-27,"Bryson City","Swain",35.434767,-83.442133,5,2018,23,NA
"1785",2018-05-27,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2018,24,NA
"1786",2018-05-27,"Clemmons Middle","Forsyth",36.026,-80.342,5,2018,25,31
"1787",2018-05-27,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2018,24,27
"1788",2018-05-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2018,28,NA
"1789",2018-05-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2018,22,26
"1790",2018-05-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2018,26,30
"1791",2018-05-27,"Leggett","Edgecombe",35.988278,-77.5843,5,2018,24,20
"1792",2018-05-27,"Linville Falls","Avery",35.972347,-81.933072,5,2018,31,NA
"1793",2018-05-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,26,26
"1794",2018-05-27,"Millbrook School","Wake",35.856111,-78.574167,5,2018,24,27
"1795",2018-05-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,24,18
"1796",2018-05-27,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,22,22
"1797",2018-05-28,"Bryson City","Swain",35.434767,-83.442133,5,2018,13,NA
"1798",2018-05-28,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2018,27,NA
"1799",2018-05-28,"Clemmons Middle","Forsyth",36.026,-80.342,5,2018,22,21
"1800",2018-05-28,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2018,18,9
"1801",2018-05-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2018,24,NA
"1802",2018-05-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2018,19,13
"1803",2018-05-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2018,21,19
"1804",2018-05-28,"Leggett","Edgecombe",35.988278,-77.5843,5,2018,18,11
"1805",2018-05-28,"Linville Falls","Avery",35.972347,-81.933072,5,2018,22,NA
"1806",2018-05-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,19,14
"1807",2018-05-28,"Millbrook School","Wake",35.856111,-78.574167,5,2018,18,15.5
"1808",2018-05-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,19,10
"1809",2018-05-28,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,17,18
"1810",2018-05-29,"Bryson City","Swain",35.434767,-83.442133,5,2018,19,NA
"1811",2018-05-29,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2018,23,NA
"1812",2018-05-29,"Clemmons Middle","Forsyth",36.026,-80.342,5,2018,24,20
"1813",2018-05-29,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2018,23,9.5
"1814",2018-05-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2018,27,0
"1815",2018-05-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2018,24,16
"1816",2018-05-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2018,22,18
"1817",2018-05-29,"Leggett","Edgecombe",35.988278,-77.5843,5,2018,23,12
"1818",2018-05-29,"Linville Falls","Avery",35.972347,-81.933072,5,2018,28,5
"1819",2018-05-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,18,13
"1820",2018-05-29,"Millbrook School","Wake",35.856111,-78.574167,5,2018,22,20.6666666666667
"1821",2018-05-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,23,16.5
"1822",2018-05-29,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,24,21
"1823",2018-05-30,"Bryson City","Swain",35.434767,-83.442133,5,2018,29,8
"1824",2018-05-30,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2018,28,NA
"1825",2018-05-30,"Clemmons Middle","Forsyth",36.026,-80.342,5,2018,28,31
"1826",2018-05-30,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2018,28,11
"1827",2018-05-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2018,38,NA
"1828",2018-05-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2018,28,24
"1829",2018-05-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2018,28,28
"1830",2018-05-30,"Leggett","Edgecombe",35.988278,-77.5843,5,2018,25,20
"1831",2018-05-30,"Linville Falls","Avery",35.972347,-81.933072,5,2018,30,NA
"1832",2018-05-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,28,24
"1833",2018-05-30,"Millbrook School","Wake",35.856111,-78.574167,5,2018,28,24.5
"1834",2018-05-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,23,22
"1835",2018-05-30,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,24,23
"1836",2018-05-31,"Bryson City","Swain",35.434767,-83.442133,5,2018,31,20
"1837",2018-05-31,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2018,24,NA
"1838",2018-05-31,"Clemmons Middle","Forsyth",36.026,-80.342,5,2018,40,31
"1839",2018-05-31,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2018,28,19
"1840",2018-05-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2018,51,NA
"1841",2018-05-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2018,36,25
"1842",2018-05-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2018,41,28
"1843",2018-05-31,"Leggett","Edgecombe",35.988278,-77.5843,5,2018,23,26
"1844",2018-05-31,"Linville Falls","Avery",35.972347,-81.933072,5,2018,38,NA
"1845",2018-05-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,42,30
"1846",2018-05-31,"Millbrook School","Wake",35.856111,-78.574167,5,2018,25,28.5
"1847",2018-05-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2018,22,25
"1848",2018-05-31,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2018,24,27
"1849",2018-06-01,"Bryson City","Swain",35.434767,-83.442133,6,2018,44,18
"1850",2018-06-01,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,46,NA
"1851",2018-06-01,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,44,29
"1852",2018-06-01,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,47,28
"1853",2018-06-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,47,14
"1854",2018-06-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,50,26
"1855",2018-06-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,44,24
"1856",2018-06-01,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,61,31
"1857",2018-06-01,"Linville Falls","Avery",35.972347,-81.933072,6,2018,44,15
"1858",2018-06-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,50,25
"1859",2018-06-01,"Millbrook School","Wake",35.856111,-78.574167,6,2018,74,31.6666666666667
"1860",2018-06-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2018,64,35
"1861",2018-06-01,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,47,40
"1862",2018-06-02,"Bryson City","Swain",35.434767,-83.442133,6,2018,39,27
"1863",2018-06-02,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,45,19
"1864",2018-06-02,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,46,30
"1865",2018-06-02,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,37,23
"1866",2018-06-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,49,NA
"1867",2018-06-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,44,30
"1868",2018-06-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,44,27
"1869",2018-06-02,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,40,25
"1870",2018-06-02,"Linville Falls","Avery",35.972347,-81.933072,6,2018,35,NA
"1871",2018-06-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,42,22
"1872",2018-06-02,"Millbrook School","Wake",35.856111,-78.574167,6,2018,41,27.5
"1873",2018-06-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2018,44,38
"1874",2018-06-02,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,43,38
"1875",2018-06-03,"Bryson City","Swain",35.434767,-83.442133,6,2018,42,32
"1876",2018-06-03,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,44,28
"1877",2018-06-03,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,44,40
"1878",2018-06-03,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,38,24
"1879",2018-06-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,49,NA
"1880",2018-06-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,46,30
"1881",2018-06-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,43,35
"1882",2018-06-03,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,37,21
"1883",2018-06-03,"Linville Falls","Avery",35.972347,-81.933072,6,2018,45,NA
"1884",2018-06-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,45,28
"1885",2018-06-03,"Millbrook School","Wake",35.856111,-78.574167,6,2018,43,28.5
"1886",2018-06-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2018,41,26
"1887",2018-06-03,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,41,33
"1888",2018-06-04,"Bryson City","Swain",35.434767,-83.442133,6,2018,58,23
"1889",2018-06-04,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,44,29
"1890",2018-06-04,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,58,28
"1891",2018-06-04,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,71,21
"1892",2018-06-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,67,15
"1893",2018-06-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,80,28
"1894",2018-06-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,54,23
"1895",2018-06-04,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,NA,16
"1896",2018-06-04,"Linville Falls","Avery",35.972347,-81.933072,6,2018,54,16
"1897",2018-06-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,67,18
"1898",2018-06-04,"Millbrook School","Wake",35.856111,-78.574167,6,2018,77,21.3333333333333
"1899",2018-06-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2018,61,18.5
"1900",2018-06-04,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,74,18
"1901",2018-06-05,"Bryson City","Swain",35.434767,-83.442133,6,2018,46,26
"1902",2018-06-05,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,47,28
"1903",2018-06-05,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,54,25
"1904",2018-06-05,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,54,35
"1905",2018-06-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,77,NA
"1906",2018-06-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,97,34.5
"1907",2018-06-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,61,23
"1908",2018-06-05,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,48,40
"1909",2018-06-05,"Linville Falls","Avery",35.972347,-81.933072,6,2018,51,NA
"1910",2018-06-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,87,25
"1911",2018-06-05,"Millbrook School","Wake",35.856111,-78.574167,6,2018,77,37
"1912",2018-06-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2018,50,35
"1913",2018-06-05,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,54,38
"1914",2018-06-06,"Bryson City","Swain",35.434767,-83.442133,6,2018,58,33
"1915",2018-06-06,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,74,33
"1916",2018-06-06,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,67,38
"1917",2018-06-06,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,61,49
"1918",2018-06-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,80,NA
"1919",2018-06-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,74,39.5
"1920",2018-06-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,71,33
"1921",2018-06-06,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,61,42
"1922",2018-06-06,"Linville Falls","Avery",35.972347,-81.933072,6,2018,71,NA
"1923",2018-06-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,80,36
"1924",2018-06-06,"Millbrook School","Wake",35.856111,-78.574167,6,2018,80,43.5
"1925",2018-06-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2018,84,44
"1926",2018-06-06,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,90,46
"1927",2018-06-07,"Bryson City","Swain",35.434767,-83.442133,6,2018,61,41
"1928",2018-06-07,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,58,40
"1929",2018-06-07,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,84,47
"1930",2018-06-07,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,49,44
"1931",2018-06-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,49,35
"1932",2018-06-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,74,51
"1933",2018-06-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,87,38.6666666666667
"1934",2018-06-07,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,44,32
"1935",2018-06-07,"Linville Falls","Avery",35.972347,-81.933072,6,2018,44,33
"1936",2018-06-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,74,43
"1937",2018-06-07,"Millbrook School","Wake",35.856111,-78.574167,6,2018,58,44.6666666666667
"1938",2018-06-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2018,48,29.5
"1939",2018-06-07,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,54,43
"1940",2018-06-08,"Bryson City","Swain",35.434767,-83.442133,6,2018,43,NA
"1941",2018-06-08,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,48,21
"1942",2018-06-08,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,90,62
"1943",2018-06-08,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,100,54
"1944",2018-06-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,61,NA
"1945",2018-06-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,77,55
"1946",2018-06-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,101,54
"1947",2018-06-08,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,58,37
"1948",2018-06-08,"Linville Falls","Avery",35.972347,-81.933072,6,2018,47,NA
"1949",2018-06-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,71,52
"1950",2018-06-08,"Millbrook School","Wake",35.856111,-78.574167,6,2018,74,49.5
"1951",2018-06-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2018,50,31
"1952",2018-06-08,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,58,45
"1953",2018-06-09,"Bryson City","Swain",35.434767,-83.442133,6,2018,38,NA
"1954",2018-06-09,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,31,8
"1955",2018-06-09,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,64,60
"1956",2018-06-09,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,74,51
"1957",2018-06-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,58,NA
"1958",2018-06-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,54,NA
"1959",2018-06-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,67,52
"1960",2018-06-09,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,44,34
"1961",2018-06-09,"Linville Falls","Avery",35.972347,-81.933072,6,2018,42,NA
"1962",2018-06-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,58,46
"1963",2018-06-09,"Millbrook School","Wake",35.856111,-78.574167,6,2018,49,50
"1964",2018-06-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2018,37,32
"1965",2018-06-09,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,44,37
"1966",2018-06-10,"Bryson City","Swain",35.434767,-83.442133,6,2018,41,NA
"1967",2018-06-10,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,33,9
"1968",2018-06-10,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,64,60
"1969",2018-06-10,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,45,37.5
"1970",2018-06-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,50,37
"1971",2018-06-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,51,44
"1972",2018-06-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,64,50.5
"1973",2018-06-10,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,43,34
"1974",2018-06-10,"Linville Falls","Avery",35.972347,-81.933072,6,2018,48,39
"1975",2018-06-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,71,43
"1976",2018-06-10,"Millbrook School","Wake",35.856111,-78.574167,6,2018,47,41
"1977",2018-06-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2018,38,21
"1978",2018-06-10,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,41,47
